AggressorTime,RequestTime,ExecID,LastQty,AggressorSide,LastPx,RestingHiddenQty,volume_bar_label
1586157534569127680,1586157534569110528,1586157534569784699,370000,49,15804000000,0,520
1586157534569518080,1586157534569509120,1586157534570285316,750000,50,15800000000,0,520
1586157534569520640,1586157534569511680,1586157534570323926,500000,50,15800000000,0,521
1586157534570006528,1586157534569992960,1586157534570576644,90000,50,15802000000,0,521
1586157534570163712,1586157534570152704,1586157534570621511,29999,50,15802000000,0,521
1586157534570264320,1586157534570255360,1586157534570652670,10000,50,15802000000,0,521
1586157534570394880,1586157534570380288,1586157534570796703,2180000,50,15797999999,0,521
1586157534570470912,1586157534570462208,1586157534570906851,929999,49,15804000000,0,522
1586157534570477568,1586157534570463232,1586157534570952551,90000,50,15797999999,0,522
1586157534570511872,1586157534570501632,1586157534570983579,580000,50,15797999999,0,523
1586157534571366656,1586157534571357696,1586157534571577564,70000,50,15797999999,0,523
1586157534571543040,1586157534571528960,1586157534571658412,320000,50,15796000000,0,523
1586157534571638272,1586157534571629824,1586157534571712523,1210000,50,15796000000,0,523
1586157534571777536,1586157534571769344,1586157534571849843,490000,50,15794000000,0,524
1586157534573310976,1586157534573302272,1586157534573315258,700000,49,15800000000,0,524
1586157534575320320,1586157534575310080,1586157534575332003,700000,49,15800000000,0,525
1586157534578171904,1586157534578163200,1586157534578174893,700000,49,15800000000,0,525
1586157534578234880,1586157534578226176,1586157534578238200,320000,49,15800000000,0,526
1586157534578368000,1586157534578359040,1586157534578416159,770000,50,15794000000,0,526
1586157534578541056,1586157534578532352,1586157534578547312,100000,50,15796000000,0,527
1586157537781897728,1586157537781886720,1586157537781900573,90000,50,15794000000,0,527
1586157537781960960,1586157537781947136,1586157537781963990,2430000,50,15794000000,0,527
1586157537782053888,1586157537782027264,1586157537782188107,1320000,50,15791999999,0,528
1586157537782055936,1586157537782035456,1586157537782223842,280000,50,15791999999,0,529
1586157537782242304,1586157537782233344,1586157537782455460,420000,50,15791999999,0,529
1586157537782593024,1586157537782576384,1586157537782672667,560000,49,15796000000,0,529
1586157538135818240,1586157538135806976,1586157538135822131,1200000,49,15797999999,0,530
1586157538323468800,1586157538323455744,1586157538323474168,280000,49,15797999999,0,531
1586157539470752768,1586157539470744064,1586157539470756484,100000,50,15796000000,0,531
1586157539924912640,1586157539924903680,1586157539924917718,80000,50,15794000000,0,531
1586157539935909120,1586157539935897088,1586157539935912805,1450000,50,15790000000,0,531
1586157540719688960,1586157540719677952,1586157540719692257,1050000,49,15791999999,0,532
1586157540785231616,1586157540785221632,1586157540785286736,1100000,50,15790000000,0,533
1586157542540634880,1586157542540616960,1586157542540641055,400000,49,15804000000,0,534
1586157542540722688,1586157542540707840,1586157542540774435,400000,49,15806000000,0,534
1586157543725788672,1586157543725765632,1586157543725792888,310000,50,15796000000,0,534
1586157543740975360,1586157543740964352,1586157543740979434,2680000,50,15796000000,0,535
1586157543742185216,1586157543742175232,1586157543742194776,479999,49,15804000000,0,536
1586157545799422720,1586157545799414016,1586157545799453056,1580000,50,15800000000,0,536
1586157545981802496,1586157545981792256,1586157545981805700,700000,50,15800000000,0,537
1586157546076374528,1586157546076360192,1586157546076377512,479999,50,15797999999,0,537
1586157551095805184,1586157551095794944,1586157551095831782,380000,49,15800000000,0,538
1586157551095845120,1586157551095832320,1586157551095946512,59999,49,15800000000,0,538
1586157551095900160,1586157551095890944,1586157551096006222,760000,49,15800000000,0,538
1586157551095928832,1586157551095920384,1586157551096045381,380000,49,15800000000,0,539
1586157551096131072,1586157551096119040,1586157551096136049,320000,49,15800000000,0,539
1586157551852784640,1586157551852774912,1586157551852788471,330000,50,15800000000,0,539
1586157552236562432,1586157552236347392,1586157552236566319,720000,50,15796000000,0,540
1586157552328847360,1586157552328831744,1586157552328851332,150000,50,15796000000,0,540
1586157552505231360,1586157552505221120,1586157552505234505,449999,50,15796000000,0,540
1586157553095917568,1586157553095908096,1586157553095920375,310000,50,15796000000,0,541
1586157553097885184,1586157553097876992,1586157553097894382,260000,50,15794000000,0,541
1586157556288792576,1586157556288782080,1586157556288796003,170000,49,15797999999,0,541
1586157557062694912,1586157557062683648,1586157557062701581,2070000,49,15802000000,0,541
1586157561042894848,1586157561042869248,1586157561042902720,2000000,49,15812000000,0,542
1586157562087390464,1586157562087374080,1586157562087397703,350000,50,15802000000,0,543
1586157564396300544,1586157564396290560,1586157564396303118,230000,49,15812000000,0,543
1586157570548382208,1586157570548364288,1586157570548386536,100000,49,15822000000,0,543
1586157577177050112,1586157577177038848,1586157577177056971,20000,49,15822000000,0,543
1586157577177082880,1586157577177074688,1586157577177097215,140000,49,15822000000,0,543
1586157577177115136,1586157577177107200,1586157577177149195,140000,49,15822000000,0,543
1586157577177127936,1586157577177119232,1586157577177201512,1070000,49,15822000000,0,543
1586157577177347840,1586157577177338368,1586157577177518208,20000,49,15822000000,0,544
1586157579157084672,1586157579157072640,1586157579157087638,1260000,50,15812000000,0,544
1586157580144460288,1586157580144435712,1586157580144463842,50000,49,15832000000,0,545
1586157583056286720,1586157583056265984,1586157583056293955,100000,50,15816000000,0,545
1586157583056353536,1586157583056342784,1586157583056357936,2200000,50,15816000000,0,545
1586157589110567680,1586157589110556416,1586157589110571302,730000,50,15810000000,0,546
1586157589110595584,1586157589110586368,1586157589110607215,270000,50,15810000000,0,546
1586157607922675712,1586157607922659584,1586157607922680135,10000,49,15828000000,0,547
1586157607932085248,1586157607932076032,1586157607932089268,50000,49,15822000000,0,547
1586157607932179456,1586157607932169984,1586157607932204753,360000,49,15822000000,0,547
1586157608050260736,1586157608050249216,1586157608050263955,100000,50,15824000000,0,547
1586157608050318080,1586157608050309120,1586157608050321411,600000,50,15824000000,0,547
1586157608583225344,1586157608583195904,1586157608583229164,100000,50,15822000000,0,548
1586157609897175040,1586157609897157120,1586157609897181994,200000,50,15822000000,0,548
1586157609916032000,1586157609916022784,1586157609916035343,500000,50,15822000000,0,548
1586157609916069120,1586157609916060160,1586157609916086496,910000,50,15822000000,0,548
1586157609916083712,1586157609916075264,1586157609916128064,180000,50,15822000000,0,549
1586157609923014144,1586157609923005184,1586157609923017108,470000,50,15819999999,0,549
1586157614612806144,1586157614612795392,1586157614612810322,59999,50,15819999999,0,549
1586157616179476992,1586157616179462144,1586157616179482599,500000,50,15818000000,0,549
1586157616179479552,1586157616179467264,1586157616179520610,1360000,50,15818000000,0,550
1586157617484331520,1586157617484316416,1586157617484337875,500000,50,15813999999,0,551
1586157617484367104,1586157617484357632,1586157617484392617,1000000,50,15813999999,0,551
1586157617484374016,1586157617484365312,1586157617484435211,140000,50,15813999999,0,552
1586157617493698816,1586157617493689856,1586157617493702779,320000,50,15812000000,0,552
1586157620910956032,1586157620910943232,1586157620910960234,1799999,50,15802000000,0,552
1586157620911027712,1586157620911016960,1586157620911033506,0,50,15802000000,0,553
1586157625298019584,1586157625298010112,1586157625298022767,680000,50,15796000000,0,553
1586157625298161152,1586157625298150912,1586157625298243068,959999,50,15794000000,0,553
1586157625298166784,1586157625298153216,1586157625298294160,70000,50,15794000000,0,554
1586157625298298368,1586157625298289664,1586157625298504668,70000,50,15794000000,0,554
1586157626312087552,1586157626312077824,1586157626312116621,59999,50,15788000000,0,554
1586157626312090880,1586157626312080640,1586157626312151079,239999,50,15788000000,0,554
1586157626312224256,1586157626312208896,1586157626312332346,880000,50,15786000000,0,554
1586157626318873600,1586157626318864896,1586157626318877558,570000,50,15784000000,0,555
1586157628143024384,1586157628143003136,1586157628143027605,280000,50,15782000000,0,555
1586157628143250176,1586157628143238400,1586157628143321278,700000,49,15786000000,0,555
1586157628146973184,1586157628146964480,1586157628146976696,2060000,49,15788000000,0,556
1586157628401801984,1586157628401793280,1586157628401806384,190000,49,15790000000,0,557
1586157632161885184,1586157632161860608,1586157632161890053,160000,49,15800000000,0,557
1586157632162036480,1586157632162025472,1586157632162133131,1460000,49,15800000000,0,557
1586157632162236160,1586157632162202880,1586157632162494029,140000,50,15800000000,0,558
1586157632162771456,1586157632162761984,1586157632162979778,530000,50,15800000000,0,558
1586157637512694016,1586157637512681984,1586157637512698338,59999,49,15800000000,0,558
1586157638582969600,1586157638582950400,1586157638582973004,1060000,49,15802000000,0,558
1586157640099962880,1586157640099944704,1586157640099966092,1510000,49,15802000000,0,559
1586157640530114048,1586157640530105344,1586157640530143251,1260000,50,15790000000,0,560
1586157640991461376,1586157640991439872,1586157640991465245,920000,49,15794000000,0,561
1586157642240007168,1586157642239991040,1586157642240011426,700000,49,15794000000,0,561
1586157642285252864,1586157642285243136,1586157642285256676,420000,49,15796000000,0,562
1586157642507636480,1586157642507624448,1586157642507640777,1260000,49,15797999999,0,562
1586157644962659840,1586157644962646528,1586157644962663037,6380000,49,15800000000,0,563
1586157646342653952,1586157646342638336,1586157646342658441,1300000,49,15800000000,0,564
1586157646722447360,1586157646722437376,1586157646722451380,520000,50,15788000000,0,565
1586157647144831744,1586157647144819456,1586157647144836107,620000,49,15797999999,0,565
1586157648490452736,1586157648490439680,1586157648490456334,100000,49,15800000000,0,566
1586157648977385984,1586157648977371136,1586157648977390570,1569999,50,15790000000,0,566
1586157650087203840,1586157650087191552,1586157650087208820,1530000,49,15797999999,0,567
1586157651113897984,1586157651113880576,1586157651113901620,1200000,49,15797999999,0,568
1586157656522220544,1586157656522206720,1586157656522260958,1590000,50,15784000000,0,569
1586157656522331136,1586157656522322432,1586157656522408634,760000,50,15784000000,0,570
1586157656528993792,1586157656528983040,1586157656529003470,440000,49,15790000000,0,570
1586157656685829120,1586157656685817344,1586157656685833449,570000,49,15794000000,0,571
1586157658469463040,1586157658469451776,1586157658469467518,800000,49,15791999999,0,571
1586157659499860480,1586157659499850752,1586157659499864457,1360000,50,15791999999,0,572
1586157661413357056,1586157661413341184,1586157661413363189,720000,49,15794000000,0,573
1586157662126535936,1586157662126524160,1586157662126540250,1200000,49,15794000000,0,573
1586157664446789632,1586157664446780416,1586157664446793057,700000,50,15780000000,0,574
1586157666675113984,1586157666675092736,1586157666675117723,1340000,49,15784000000,0,574
1586157667868661504,1586157667868649984,1586157667868665411,2150000,49,15784000000,0,575
1586157670576094208,1586157670576082944,1586157670576098480,340000,49,15784000000,0,576
1586157670576179200,1586157670576163584,1586157670576257927,1510000,49,15786000000,0,576
1586157670576187392,1586157670576173056,1586157670576306548,920000,49,15786000000,0,577
1586157670585358080,1586157670585346816,1586157670585362419,540000,49,15786000000,0,577
1586157670653404160,1586157670653391360,1586157670653408220,1000000,49,15786000000,0,578
1586157674080850432,1586157674080839680,1586157674080854737,1010000,49,15784000000,0,579
1586157675061080064,1586157675061069312,1586157675061083539,780000,49,15784000000,0,580
1586157675063736064,1586157675063724544,1586157675063740360,449999,49,15784000000,0,580
1586157677269876480,1586157677269866240,1586157677269880246,2080000,50,15776000000,0,581
1586157677275008512,1586157677274999040,1586157677275012844,540000,50,15780000000,0,582
1586157680235643392,1586157680235628032,1586157680235647796,1150000,49,15780000000,0,582
1586157680412927488,1586157680412916480,1586157680412931348,1050000,49,15778000000,0,583
1586157681268306944,1586157681268291072,1586157681268310058,500000,49,15778000000,0,584
1586157682552963840,1586157682552941056,1586157682552971382,690000,49,15778000000,0,584
1586157682572632064,1586157682572621056,1586157682572646278,770000,50,15769999999,0,585
1586157684895818752,1586157684895810048,1586157684895824831,1910000,50,15758000000,0,585
1586157684895837696,1586157684895828992,1586157684895862173,20000,50,15758000000,0,586
1586157684895881728,1586157684895873280,1586157684895975558,300000,50,15758000000,0,586
1586157688261997056,1586157688261981184,1586157688262000343,950000,49,15760000000,0,586
1586157688617500160,1586157688617487872,1586157688617504196,1050000,49,15758000000,0,587
1586157689154095616,1586157689154079744,1586157689154099950,470000,49,15760000000,0,588
1586157689241993984,1586157689241978880,1586157689241998396,690000,49,15760000000,0,588
1586157689510124544,1586157689510108672,1586157689510128650,810000,49,15760000000,0,589
1586157690636798720,1586157690636781568,1586157690636802315,100000,49,15760000000,0,589
1586157692452797952,1586157692452782080,1586157692452802513,520000,49,15760000000,0,589
1586157693077232896,1586157693077220864,1586157693077237628,860000,49,15760000000,0,590
1586157693947779584,1586157693947770368,1586157693947790610,1280000,50,15756000000,0,590
1586157696735174400,1586157696735162880,1586157696735183558,530000,49,15760000000,0,591
1586157698474943488,1586157698474926336,1586157698474994444,479999,49,15762000000,0,591
1586157698600621568,1586157698600609536,1586157698600625950,29999,49,15766000000,0,592
1586157699078304768,1586157699078292992,1586157699078308024,850000,50,15760000000,0,592
1586157701102814208,1586157701102796544,1586157701102819177,410000,49,15774000000,0,592
1586157701109513216,1586157701109505024,1586157701109536422,700000,50,15768000000,0,593
1586157702889556736,1586157702889543936,1586157702889560502,860000,49,15769999999,0,593
1586157703297819904,1586157703297809664,1586157703297875895,250000,50,15756000000,0,594
1586157704329010688,1586157704328996864,1586157704329014684,10000,50,15756000000,0,594
1586157704359517696,1586157704359505664,1586157704359522874,430000,49,15768000000,0,594
1586157707170411776,1586157707170400000,1586157707170416814,1240000,49,15769999999,0,594
1586157707260651008,1586157707260635648,1586157707260654789,530000,49,15772000000,0,595
1586157707349680640,1586157707349665792,1586157707349685287,600000,49,15772000000,0,595
1586157708139558656,1586157708139546880,1586157708139563285,1340000,50,15768000000,0,596
1586157708954457600,1586157708954445056,1586157708954464048,250000,49,15778000000,0,597
1586157709026634752,1586157709026621952,1586157709026639381,140000,49,15780000000,0,597
1586157716933600768,1586157716933582848,1586157716933607381,200000,49,15778000000,0,597
1586157718142134016,1586157718142120960,1586157718142138468,1450000,49,15776000000,0,597
1586157718212780800,1586157718212764160,1586157718212784974,150000,50,15766000000,0,598
1586157718212859136,1586157718212849920,1586157718212908728,550000,50,15766000000,0,598
1586157718437035008,1586157718437023744,1586157718437038563,1060000,49,15774000000,0,598
1586157718766707200,1586157718766691584,1586157718766711390,230000,49,15774000000,0,599
1586157718964701184,1586157718964692480,1586157718964705397,1480000,50,15768000000,0,599
1586157719926781952,1586157719926769920,1586157719926784821,1050000,49,15776000000,0,600
1586157720513210880,1586157720513191680,1586157720513254251,1000000,50,15769999999,0,601
1586157722474435840,1586157722474426368,1586157722474473055,980000,50,15760000000,0,602
1586157723226148352,1586157723226136320,1586157723226152940,640000,49,15768000000,0,602
1586157725367763456,1586157725367750656,1586157725367769888,1080000,49,15772000000,0,603
1586157726008607744,1586157726008596736,1586157726008610833,700000,50,15766000000,0,604
1586157726081007616,1586157726080995840,1586157726081011449,700000,49,15768000000,0,604
1586157728846611200,1586157728846592256,1586157728846618016,1440000,49,15772000000,0,605
1586157728846692352,1586157728846682880,1586157728846735148,740000,49,15772000000,0,606
1586157728846695936,1586157728846686464,1586157728846775172,390000,49,15772000000,0,606
1586157732327500544,1586157732327483392,1586157732327503653,300000,49,15776000000,0,607
1586157732682236416,1586157732682224640,1586157732682240672,320000,49,15776000000,0,607
1586157733590172672,1586157733590163968,1586157733590194636,180000,50,15774000000,0,607
1586157734447282944,1586157734447266304,1586157734447286868,1500000,49,15780000000,0,607
1586157736982403584,1586157736982385920,1586157736982410343,90000,50,15769999999,0,608
1586157737174732288,1586157737174714880,1586157737174736176,150000,50,15766000000,0,608
1586157737174738944,1586157737174725120,1586157737174781215,100000,50,15766000000,0,608
1586157737174798080,1586157737174789376,1586157737174832901,590000,50,15766000000,0,608
1586157737174811136,1586157737174799616,1586157737174867023,410000,50,15766000000,0,608
1586157737174939648,1586157737174925056,1586157737175021561,390000,50,15766000000,0,609
1586157737321125376,1586157737321113344,1586157737321129833,1500000,49,15769999999,0,609
1586157738480358912,1586157738480346880,1586157738480366482,720000,49,15772000000,0,610
1586157741460175360,1586157741460165120,1586157741460179227,750000,50,15762000000,0,610
1586157741554915328,1586157741554897920,1586157741554919626,119999,49,15772000000,0,611
1586157744167084032,1586157744167064576,1586157744167088753,500000,49,15769999999,0,611
1586157744990747136,1586157744990732288,1586157744990754003,610000,49,15778000000,0,611
1586157746376890624,1586157746376880384,1586157746376894163,1460000,50,15772000000,0,612
1586157748107572224,1586157748107560960,1586157748107576401,400000,49,15774000000,0,613
1586157748936774656,1586157748936754944,1586157748936781306,700000,50,15766000000,0,613
1586157748936803584,1586157748936794112,1586157748936859269,1000000,50,15763999999,0,614
1586157748936879360,1586157748936867328,1586157748937026488,400000,50,15763999999,0,615
1586157748936994560,1586157748936983552,1586157748937185309,700000,50,15762000000,0,615
1586157748936996864,1586157748936983552,1586157748937222457,2310000,50,15760000000,0,616
1586157748941390080,1586157748941380864,1586157748941396144,780000,49,15762000000,0,617
1586157749260090368,1586157749260081920,1586157749260104352,160000,49,15762000000,0,617
1586157749276635648,1586157749276626944,1586157749276639832,310000,49,15762000000,0,617
1586157749276799488,1586157749276789760,1586157749276838823,470000,49,15763999999,0,618
1586157749276817408,1586157749276806400,1586157749276877319,620000,50,15760000000,0,618
1586157749276907008,1586157749276895232,1586157749276967626,1300000,49,15763999999,0,619
1586157749639262208,1586157749639249408,1586157749639305529,449999,49,15763999999,0,620
1586157750408623104,1586157750408611328,1586157750408627152,1260000,50,15760000000,0,620
1586157750534119424,1586157750534110464,1586157750534125298,260000,49,15768000000,0,621
1586157750607187968,1586157750607179520,1586157750607191359,310000,49,15769999999,0,621
1586157751222501120,1586157751222483456,1586157751222505602,80000,49,15774000000,0,621
1586157751222575360,1586157751222566656,1586157751222594042,340000,49,15774000000,0,621
1586157751228326912,1586157751228316672,1586157751228330576,1950000,49,15776000000,0,621
1586157751228547840,1586157751228537600,1586157751228629397,660000,50,15774000000,0,622
1586157751413653760,1586157751413641728,1586157751413657767,1060000,49,15774000000,0,622
1586157752395763456,1586157752395749120,1586157752395767754,830000,49,15778000000,0,623
1586157752485234944,1586157752485223680,1586157752485238902,1640000,49,15778000000,0,623
1586157753992135680,1586157753992126976,1586157753992138651,1000000,50,15774000000,0,624
1586157754804731392,1586157754804715520,1586157754804738058,340000,49,15776000000,0,625
1586157757625092864,1586157757625080320,1586157757625131783,119999,49,15776000000,0,625
1586157757625213696,1586157757625202944,1586157757625276137,50000,49,15778000000,0,625
1586157757766633472,1586157757766624768,1586157757766646964,500000,49,15778000000,0,625
1586157758004212736,1586157758004199680,1586157758004217079,700000,50,15774000000,0,626
1586157758729224960,1586157758729212928,1586157758729230193,1190000,49,15780000000,0,626
1586157759795875584,1586157759795860992,1586157759795879802,3500000,49,15780000000,0,627
1586157762743414784,1586157762743399936,1586157762743421913,479999,49,15782000000,0,628
1586157762835643136,1586157762835629056,1586157762835647365,59999,49,15782000000,0,628
1586157762835657216,1586157762835641600,1586157762835694844,390000,49,15782000000,0,628
1586157762835777024,1586157762835766016,1586157762835878224,130000,49,15784000000,0,628
1586157762835806720,1586157762835798528,1586157762835946813,160000,49,15784000000,0,629
1586157762836011264,1586157762836002560,1586157762836134883,170000,49,15784000000,0,629
1586157762836196352,1586157762836187648,1586157762836201202,210000,49,15784000000,0,629
1586157762836213248,1586157762836200448,1586157762836254347,90000,49,15784000000,0,629
1586157762836263936,1586157762836255744,1586157762836323593,360000,49,15784000000,0,629
1586157762836272128,1586157762836263680,1586157762836366104,190000,49,15784000000,0,629
1586157762836438528,1586157762836428800,1586157762836448254,20000,49,15784000000,0,630
1586157762840939008,1586157762840928768,1586157762840943076,190000,49,15784000000,0,630
1586157762846854656,1586157762846844928,1586157762846858870,530000,50,15782000000,0,630
1586157763093076992,1586157763093066240,1586157763093080239,700000,50,15780000000,0,630
1586157763093079552,1586157763093066240,1586157763093118079,1520000,50,15778000000,0,631
1586157763093085184,1586157763093066240,1586157763093157599,430000,50,15776000000,0,632
1586157765689610752,1586157765689592064,1586157765689614248,420000,49,15780000000,0,632
1586157765699754496,1586157765699736064,1586157765699772712,59999,49,15780000000,0,632
1586157766133873152,1586157766133861888,1586157766133877795,570000,49,15784000000,0,632
1586157767472320256,1586157767472307712,1586157767472336528,1230000,49,15784000000,0,633
1586157768810220032,1586157768810207232,1586157768810224319,770000,49,15786000000,0,634
1586157770415419392,1586157770415407616,1586157770415429166,1120000,49,15786000000,0,634
1586157773103906816,1586157773103897600,1586157773103910727,3410000,50,15776000000,0,635
1586157774786234368,1586157774786223360,1586157774786238802,610000,49,15782000000,0,636
1586157774786313216,1586157774786297856,1586157774786374338,110000,49,15782000000,0,636
1586157774786316288,1586157774786298880,1586157774786417682,270000,49,15782000000,0,636
1586157777908932608,1586157777908910592,1586157777908935741,420000,49,15786000000,0,636
1586157779956199680,1586157779956190464,1586157779956210439,1100000,50,15776000000,0,637
1586157779956266240,1586157779956256768,1586157779956270367,1040000,50,15776000000,0,638
1586157779961381888,1586157779961372160,1586157779961384270,530000,50,15769999999,0,639
1586157780405625600,1586157780405614080,1586157780405629760,1160000,49,15772000000,0,639
1586157783885863680,1586157783885848576,1586157783885870436,1160000,49,15780000000,0,640
1586157784777988608,1586157784777976832,1586157784777993072,1000000,49,15776000000,0,641
1586157784959451904,1586157784959438080,1586157784959455309,990000,49,15778000000,0,642
1586157785224038400,1586157785224023552,1586157785224042863,950000,49,15780000000,0,642
1586157787692466944,1586157787692449280,1586157787692470937,800000,50,15768000000,0,643
1586157787692720640,1586157787692712448,1586157787692803760,700000,50,15769999999,0,643
1586157787745465344,1586157787745449216,1586157787745470106,250000,50,15768000000,0,644
1586157788143592704,1586157788143580416,1586157788143596754,5150000,49,15780000000,0,644
1586157788176814336,1586157788176803328,1586157788176817742,1420000,50,15780000000,0,645
1586157788702707456,1586157788702696448,1586157788702712332,1010000,49,15782000000,0,646
1586157789684026880,1586157789684005120,1586157789684033507,700000,49,15782000000,0,647
1586157790145853952,1586157790145843456,1586157790145858522,560000,50,15772000000,0,647
1586157794209312000,1586157794209300992,1586157794209327086,449999,50,15762000000,0,648
1586157794209315328,1586157794209306112,1586157794209366123,500000,50,15762000000,0,648
1586157794209394944,1586157794209385984,1586157794209447754,10000,50,15762000000,0,648
1586157795485315584,1586157795485303808,1586157795485319851,970000,49,15768000000,0,648
1586157796343907584,1586157796343897600,1586157796343910978,1000000,50,15758000000,0,649
1586157796343942400,1586157796343931392,1586157796344021117,449999,50,15758000000,0,650
1586157797627726080,1586157797627714304,1586157797627730409,90000,49,15760000000,0,650
1586157798432582144,1586157798432566784,1586157798432585164,720000,49,15768000000,0,650
1586157798521962240,1586157798521944064,1586157798521965755,1200000,49,15768000000,0,651
1586157801671211264,1586157801671200256,1586157801671216842,810000,49,15774000000,0,652
1586157803074073856,1586157803074061312,1586157803074077604,130000,49,15774000000,0,652
1586157803080839168,1586157803080828160,1586157803080842954,690000,49,15776000000,0,652
1586157805358059776,1586157805358045440,1586157805358062955,1880000,50,15758000000,0,653
1586157805358131456,1586157805358121984,1586157805358135537,270000,50,15758000000,0,654
1586157807174344192,1586157807174331392,1586157807174347258,1520000,49,15766000000,0,654
1586157807531177984,1586157807531166208,1586157807531181259,1200000,49,15766000000,0,655
1586157809048788736,1586157809048777984,1586157809048793294,1350000,49,15766000000,0,656
1586157813472118016,1586157813472105984,1586157813472122505,220000,49,15766000000,0,657
1586157814399569408,1586157814399553536,1586157814399573490,929999,49,15766000000,0,657
1586157816541748224,1586157816541735680,1586157816541751814,1590000,49,15762000000,0,658
1586157819754034688,1586157819754022144,1586157819754041129,700000,49,15760000000,0,659
1586157820291447808,1586157820291435520,1586157820291450972,700000,49,15760000000,0,659
